source	relation	target	status	note
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_PARENT_PROMOTION_S_SIGMA	v06	Still open after v0.6 organization pass.
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_EXECUTABLE_BRANCH_SOLVER	v06	Still open after v0.6 organization pass.
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_MATERIAL_CLOSURE	v06	Still open after v0.6 organization pass.
ATLAS_CURRENT_READINESS_V06	FLAGS_REMAINING_GATE	OPEN_WEAK_AXISYM_ORBIT_LOCK	v06	Still open after v0.6 organization pass.
QUERY_4PN_TAIL_BLOCKER	STARTS_AT	CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL	v06	Query validation start node.
QUERY_4PN_TAIL_BLOCKER	EXPECTS_TARGET	OPEN_QUAD_NORMALIZATION	v06	Query validation expected target node.
QUERY_ZERO_MODE_DOWNSTREAM	STARTS_AT	CLAIM_ZERO_MODE_MAXWELL_REDUCTION	v06	Query validation start node.
QUERY_ZERO_MODE_DOWNSTREAM	EXPECTS_TARGET	CLAIM_ATOMIC_HYDROGEN_ZERO_MODE	v06	Query validation expected target node.
QUERY_P2_BECOMES_PHYSICAL	STARTS_AT	CLAIM_STAGE1_GEOMETRY_LIFT	v06	Query validation start node.
QUERY_P2_BECOMES_PHYSICAL	EXPECTS_TARGET	CLAIM_STAGE024_O3_ISOTROPY	v06	Query validation expected target node.
QUERY_PARENT_WALL_STATUS	STARTS_AT	CLAIM_PARENT_WALL_STATUS_SPLIT	v06	Query validation start node.
QUERY_PARENT_WALL_STATUS	EXPECTS_TARGET	OPEN_PARENT_PROMOTION_S_SIGMA	v06	Query validation expected target node.
QUERY_READOUT_DISCIPLINE	STARTS_AT	CLAIM_RESPONSE_READOUT_DISCIPLINE	v06	Query validation start node.
QUERY_READOUT_DISCIPLINE	EXPECTS_TARGET	OPEN_ACTUAL_BRANCH_EXPORTER	v06	Query validation expected target node.
QUERY_G2_XI1	STARTS_AT	CLAIM_G2_COMMON_QUOTIENT	v06	Query validation start node.
QUERY_G2_XI1	EXPECTS_TARGET	MATH_XI1_PREF_SLOPE	v06	Query validation expected target node.
QUERY_MIXED_SECTOR	STARTS_AT	CLAIM_MIXED_SECTOR_MICROSCOPIC	v06	Query validation start node.
QUERY_MIXED_SECTOR	EXPECTS_TARGET	CLAIM_PROJECTED_EM_OUTGOING_BRIDGE	v06	Query validation expected target node.
QUERY_MATERIAL_CLOSURE	STARTS_AT	CLAIM_MATERIAL_CLOSURE_GAP	v06	Query validation start node.
QUERY_MATERIAL_CLOSURE	EXPECTS_TARGET	OPEN_MATERIAL_CLOSURE	v06	Query validation expected target node.
NEG_QUERY_CHARGE_FROM_CIRCULATION	STARTS_AT	PHYS_MAGNETIC_VORTICAL_CIRCULATION	v07	Negative query starts from PHYS_MAGNETIC_VORTICAL_CIRCULATION.
NEG_QUERY_CHARGE_FROM_CIRCULATION	FORBIDS_TARGET	INVALID_CHARGE_FROM_CIRCULATION	v07	This query is designed to block this invalid inference.
NEG_QUERY_CHARGE_FROM_CIRCULATION	PROTECTED_BY	FIREWALL_CHARGE_NOT_CIRCULATION	v07	Negative query is protected by a status-firewall rule.
FIREWALL_CHARGE_NOT_CIRCULATION	GUARDS_AGAINST	INVALID_CHARGE_FROM_CIRCULATION	v07	Do not identify circulation, throat geometry, or magnetic/vortical winding with electric charge sign.
FIREWALL_CHARGE_NOT_CIRCULATION	PROTECTS_STATUS_OF	CLAIM_CHARGE_ONTOLOGY_FIREWALL	v07	Firewall preserves this correct status boundary.
FIREWALL_CHARGE_NOT_CIRCULATION	PROTECTS_STATUS_OF	PHYS_CHARGE_BRANCH	v07	Firewall preserves this correct status boundary.
FIREWALL_CHARGE_NOT_CIRCULATION	PROTECTS_STATUS_OF	MATH_QSTAR_QEFF	v07	Firewall preserves this correct status boundary.
FIREWALL_CHARGE_NOT_CIRCULATION	ANCHORED_IN	FILE_4D_PARENT	v07	Firewall is anchored in this source/file/section.
FIREWALL_CHARGE_NOT_CIRCULATION	ANCHORED_IN	FILE_EM_FIELDS	v07	Firewall is anchored in this source/file/section.
FIREWALL_CHARGE_NOT_CIRCULATION	ANCHORED_IN	SEC_4D_CHARGE_BOOKKEEPING	v07	Firewall is anchored in this source/file/section.
FIREWALL_CHARGE_NOT_CIRCULATION	ANCHORED_IN	SEC_EM_CHARGE_ONTOLOGY	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_QEFF_FROM_THROAT_GEOMETRY	STARTS_AT	PHYS_BRANE_BULK_THROAT_DEFECT	v07	Negative query starts from PHYS_BRANE_BULK_THROAT_DEFECT.
NEG_QUERY_QEFF_FROM_THROAT_GEOMETRY	FORBIDS_TARGET	INVALID_QEFF_FROM_GEOMETRY_BREATHING	v07	This query is designed to block this invalid inference.
NEG_QUERY_QEFF_FROM_THROAT_GEOMETRY	PROTECTED_BY	FIREWALL_QEFF_THICKNESS_NOT_BREATHING	v07	Negative query is protected by a status-firewall rule.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	GUARDS_AGAINST	INVALID_QEFF_FROM_GEOMETRY_BREATHING	v07	Keep microscopic branch charge q_star and observed brane coupling q_eff separate from throat radius/length dynamics.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	PROTECTS_STATUS_OF	EQ_QEFF_NORMALIZATION	v07	Firewall preserves this correct status boundary.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	PROTECTS_STATUS_OF	MATH_QSTAR_QEFF	v07	Firewall preserves this correct status boundary.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	PROTECTS_STATUS_OF	CLAIM_CHARGE_ONTOLOGY_FIREWALL	v07	Firewall preserves this correct status boundary.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	ANCHORED_IN	FILE_4D_PARENT	v07	Firewall is anchored in this source/file/section.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	ANCHORED_IN	FILE_EM_FIELDS	v07	Firewall is anchored in this source/file/section.
FIREWALL_QEFF_THICKNESS_NOT_BREATHING	ANCHORED_IN	SEC_EM_QEFF	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_KAPPARHO_AS_ELECTRIC_CHARGE	STARTS_AT	CLAIM_1PN_EIH_WITHIN_HIERARCHY	v07	Negative query starts from CLAIM_1PN_EIH_WITHIN_HIERARCHY.
NEG_QUERY_KAPPARHO_AS_ELECTRIC_CHARGE	FORBIDS_TARGET	INVALID_KAPPARHO_ELECTRIC_CHARGE	v07	This query is designed to block this invalid inference.
NEG_QUERY_KAPPARHO_AS_ELECTRIC_CHARGE	PROTECTED_BY	FIREWALL_KAPPARHO_NOT_CHARGE	v07	Negative query is protected by a status-firewall rule.
FIREWALL_KAPPARHO_NOT_CHARGE	GUARDS_AGAINST	INVALID_KAPPARHO_ELECTRIC_CHARGE	v07	Do not recycle the historical gravity-side q=1 notation as electromagnetic charge.
FIREWALL_KAPPARHO_NOT_CHARGE	PROTECTS_STATUS_OF	CLAIM_CHARGE_ONTOLOGY_FIREWALL	v07	Firewall preserves this correct status boundary.
FIREWALL_KAPPARHO_NOT_CHARGE	PROTECTS_STATUS_OF	CLAIM_1PN_EIH_WITHIN_HIERARCHY	v07	Firewall preserves this correct status boundary.
FIREWALL_KAPPARHO_NOT_CHARGE	ANCHORED_IN	FILE_1PN_FULL	v07	Firewall is anchored in this source/file/section.
FIREWALL_KAPPARHO_NOT_CHARGE	ANCHORED_IN	FILE_2PN_FULL	v07	Firewall is anchored in this source/file/section.
FIREWALL_KAPPARHO_NOT_CHARGE	ANCHORED_IN	SEC_4D_CHARGE_BOOKKEEPING	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_ZERO_MODE_ERASES_MIXED_CORE	STARTS_AT	CLAIM_ZERO_MODE_MAXWELL_REDUCTION	v07	Negative query starts from CLAIM_ZERO_MODE_MAXWELL_REDUCTION.
NEG_QUERY_ZERO_MODE_ERASES_MIXED_CORE	FORBIDS_TARGET	INVALID_ZERO_MODE_REMOVES_MIXED	v07	This query is designed to block this invalid inference.
NEG_QUERY_ZERO_MODE_ERASES_MIXED_CORE	PROTECTED_BY	FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	v07	Negative query is protected by a status-firewall rule.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	GUARDS_AGAINST	INVALID_ZERO_MODE_REMOVES_MIXED	v07	Treat A_w, J^w, F_{mu w}, E_w, and C_a as suppressed in the brane limit, not deleted.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	PROTECTS_STATUS_OF	CLAIM_ZERO_MODE_MAXWELL_REDUCTION	v07	Firewall preserves this correct status boundary.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	PROTECTS_STATUS_OF	CLAIM_MIXED_SECTOR_MICROSCOPIC	v07	Firewall preserves this correct status boundary.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	PROTECTS_STATUS_OF	PHYS_MIXED_EM_CORE	v07	Firewall preserves this correct status boundary.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	ANCHORED_IN	FILE_EM_FIELDS	v07	Firewall is anchored in this source/file/section.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	ANCHORED_IN	FILE_PLASMA	v07	Firewall is anchored in this source/file/section.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	ANCHORED_IN	SEC_EM_ZERO_MODE	v07	Firewall is anchored in this source/file/section.
FIREWALL_ZERO_MODE_NOT_MIXED_ERASURE	ANCHORED_IN	SEC_PLASMA_MIXED_FIELDS	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_PROJECTION_EQUALS_REDUCTION	STARTS_AT	MATH_W_PROJECTION	v07	Negative query starts from MATH_W_PROJECTION.
NEG_QUERY_PROJECTION_EQUALS_REDUCTION	FORBIDS_TARGET	INVALID_PROJECTION_EQUALS_REDUCTION	v07	This query is designed to block this invalid inference.
NEG_QUERY_PROJECTION_EQUALS_REDUCTION	PROTECTED_BY	FIREWALL_PROJECTION_NOT_REDUCTION	v07	Negative query is protected by a status-firewall rule.
FIREWALL_PROJECTION_NOT_REDUCTION	GUARDS_AGAINST	INVALID_PROJECTION_EQUALS_REDUCTION	v07	Projection is an exact measurement definition; reduction is a controlled dynamical simplification.
FIREWALL_PROJECTION_NOT_REDUCTION	PROTECTS_STATUS_OF	CLAIM_PROJECTION_OPEN_BRANE_SYSTEM	v07	Firewall preserves this correct status boundary.
FIREWALL_PROJECTION_NOT_REDUCTION	PROTECTS_STATUS_OF	MATH_W_PROJECTION	v07	Firewall preserves this correct status boundary.
FIREWALL_PROJECTION_NOT_REDUCTION	PROTECTS_STATUS_OF	CLAIM_ZERO_MODE_MAXWELL_REDUCTION	v07	Firewall preserves this correct status boundary.
FIREWALL_PROJECTION_NOT_REDUCTION	ANCHORED_IN	FILE_4D_PARENT	v07	Firewall is anchored in this source/file/section.
FIREWALL_PROJECTION_NOT_REDUCTION	ANCHORED_IN	FILE_PLASMA	v07	Firewall is anchored in this source/file/section.
FIREWALL_PROJECTION_NOT_REDUCTION	ANCHORED_IN	SEC_4D_PROJECTION_REDUCTION	v07	Firewall is anchored in this source/file/section.
FIREWALL_PROJECTION_NOT_REDUCTION	ANCHORED_IN	SEC_PLASMA_Z_VS_W	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_CURRENT_PARENT_HAS_AUTONOMOUS_WALL_PDE	STARTS_AT	MATH_PARENT_ACTION_CURRENT	v07	Negative query starts from MATH_PARENT_ACTION_CURRENT.
NEG_QUERY_CURRENT_PARENT_HAS_AUTONOMOUS_WALL_PDE	FORBIDS_TARGET	INVALID_CURRENT_PARENT_HAS_AUTONOMOUS_WALL_PDE	v07	This query is designed to block this invalid inference.
NEG_QUERY_CURRENT_PARENT_HAS_AUTONOMOUS_WALL_PDE	PROTECTED_BY	FIREWALL_PARENT_WALL_NOT_STRICT	v07	Negative query is protected by a status-firewall rule.
FIREWALL_PARENT_WALL_NOT_STRICT	GUARDS_AGAINST	INVALID_CURRENT_PARENT_HAS_AUTONOMOUS_WALL_PDE	v07	Do not upgrade the moving-wall PDE to strict parent-level status unless S_eta/S_Sigma is included.
FIREWALL_PARENT_WALL_NOT_STRICT	PROTECTS_STATUS_OF	CLAIM_PARENT_WALL_STATUS_SPLIT	v07	Firewall preserves this correct status boundary.
FIREWALL_PARENT_WALL_NOT_STRICT	PROTECTS_STATUS_OF	OPEN_PARENT_PROMOTION_S_SIGMA	v07	Firewall preserves this correct status boundary.
FIREWALL_PARENT_WALL_NOT_STRICT	PROTECTS_STATUS_OF	MATH_WALL_ACTION_S_ETA	v07	Firewall preserves this correct status boundary.
FIREWALL_PARENT_WALL_NOT_STRICT	ANCHORED_IN	FILE_PDE_AUDIT	v07	Firewall is anchored in this source/file/section.
FIREWALL_PARENT_WALL_NOT_STRICT	ANCHORED_IN	SEC_PDE_WALL_VARIATION	v07	Firewall is anchored in this source/file/section.
FIREWALL_PARENT_WALL_NOT_STRICT	ANCHORED_IN	SEC_PDE_PARENT_WALL_EXEC	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_WALL_COEFFS_ARE_FIT_KNOBS	STARTS_AT	MATH_WALL_ACTION_S_ETA	v07	Negative query starts from MATH_WALL_ACTION_S_ETA.
NEG_QUERY_WALL_COEFFS_ARE_FIT_KNOBS	FORBIDS_TARGET	INVALID_WALL_COEFFS_POSTHOC_FITS	v07	This query is designed to block this invalid inference.
NEG_QUERY_WALL_COEFFS_ARE_FIT_KNOBS	PROTECTED_BY	FIREWALL_WALL_COEFFS_BRANCH_DATA	v07	Negative query is protected by a status-firewall rule.
FIREWALL_WALL_COEFFS_BRANCH_DATA	GUARDS_AGAINST	INVALID_WALL_COEFFS_POSTHOC_FITS	v07	Treat wall constitutive coefficients as computed/constrained branch data, not as adjustable rescue parameters.
FIREWALL_WALL_COEFFS_BRANCH_DATA	PROTECTS_STATUS_OF	MATH_WALL_ACTION_S_ETA	v07	Firewall preserves this correct status boundary.
FIREWALL_WALL_COEFFS_BRANCH_DATA	PROTECTS_STATUS_OF	OPEN_NONLINEAR_S_SIGMA	v07	Firewall preserves this correct status boundary.
FIREWALL_WALL_COEFFS_BRANCH_DATA	PROTECTS_STATUS_OF	CLAIM_PARENT_WALL_STATUS_SPLIT	v07	Firewall preserves this correct status boundary.
FIREWALL_WALL_COEFFS_BRANCH_DATA	ANCHORED_IN	FILE_PDE_AUDIT	v07	Firewall is anchored in this source/file/section.
FIREWALL_WALL_COEFFS_BRANCH_DATA	ANCHORED_IN	SEC_PDE_PARENT_WALL_EXEC	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_LOCAL_4PN_CLOSES_FULL_TAIL	STARTS_AT	CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL	v07	Negative query starts from CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL.
NEG_QUERY_LOCAL_4PN_CLOSES_FULL_TAIL	FORBIDS_TARGET	INVALID_4PN_LOCAL_IMPLIES_FULL_TAIL	v07	This query is designed to block this invalid inference.
NEG_QUERY_LOCAL_4PN_CLOSES_FULL_TAIL	PROTECTED_BY	FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	v07	Negative query is protected by a status-firewall rule.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	GUARDS_AGAINST	INVALID_4PN_LOCAL_IMPLIES_FULL_TAIL	v07	Keep local instantaneous 4PN closure separate from the inherited passive/outgoing quadrupole normalization gate.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	PROTECTS_STATUS_OF	CLAIM_4PN_LOCAL_CLOSED_TAIL_CONDITIONAL	v07	Firewall preserves this correct status boundary.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	PROTECTS_STATUS_OF	OPEN_QUAD_NORMALIZATION	v07	Firewall preserves this correct status boundary.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	PROTECTS_STATUS_OF	EQ_4PN_TAIL_BRIDGE	v07	Firewall preserves this correct status boundary.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	ANCHORED_IN	FILE_4PN_FULL	v07	Firewall is anchored in this source/file/section.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	ANCHORED_IN	FILE_2_5PN	v07	Firewall is anchored in this source/file/section.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	ANCHORED_IN	SEC_4PN_TAIL_BRIDGE	v07	Firewall is anchored in this source/file/section.
FIREWALL_4PN_LOCAL_NOT_FULL_TAIL	ANCHORED_IN	SEC_25PN_OPEN	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_25PN_UNCONDITIONAL	STARTS_AT	CLAIM_25PN_QUAD_NARROWING	v07	Negative query starts from CLAIM_25PN_QUAD_NARROWING.
NEG_QUERY_25PN_UNCONDITIONAL	FORBIDS_TARGET	INVALID_25PN_UNCONDITIONAL_THEOREM	v07	This query is designed to block this invalid inference.
NEG_QUERY_25PN_UNCONDITIONAL	PROTECTED_BY	FIREWALL_25PN_CONDITIONAL	v07	Negative query is protected by a status-firewall rule.
FIREWALL_25PN_CONDITIONAL	GUARDS_AGAINST	INVALID_25PN_UNCONDITIONAL_THEOREM	v07	Preserve the conditional theorem status of 2.5PN until actual branch normalization is realized.
FIREWALL_25PN_CONDITIONAL	PROTECTS_STATUS_OF	CLAIM_25PN_QUAD_NARROWING	v07	Firewall preserves this correct status boundary.
FIREWALL_25PN_CONDITIONAL	PROTECTS_STATUS_OF	OPEN_QUAD_NORMALIZATION	v07	Firewall preserves this correct status boundary.
FIREWALL_25PN_CONDITIONAL	PROTECTS_STATUS_OF	PN_2_5_QUAD_NARROWING	v07	Firewall preserves this correct status boundary.
FIREWALL_25PN_CONDITIONAL	ANCHORED_IN	FILE_2_5PN	v07	Firewall is anchored in this source/file/section.
FIREWALL_25PN_CONDITIONAL	ANCHORED_IN	SEC_25PN_CLAIMS	v07	Firewall is anchored in this source/file/section.
FIREWALL_25PN_CONDITIONAL	ANCHORED_IN	SEC_25PN_OPEN	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_STF_ANGULAR_MAP_CLOSES_RADIAL_NORMALIZATION	STARTS_AT	MATH_STF_SOURCE_MAP	v07	Negative query starts from MATH_STF_SOURCE_MAP.
NEG_QUERY_STF_ANGULAR_MAP_CLOSES_RADIAL_NORMALIZATION	FORBIDS_TARGET	INVALID_STF_ANGULAR_MAP_CLOSES_RADIAL_NORM	v07	This query is designed to block this invalid inference.
NEG_QUERY_STF_ANGULAR_MAP_CLOSES_RADIAL_NORMALIZATION	PROTECTED_BY	FIREWALL_ANGULAR_NOT_RADIAL	v07	Negative query is protected by a status-firewall rule.
FIREWALL_ANGULAR_NOT_RADIAL	GUARDS_AGAINST	INVALID_STF_ANGULAR_MAP_CLOSES_RADIAL_NORM	v07	Do not convert the exact angular identity mhat_ang=1 into a solved radial/axial normalization theorem.
FIREWALL_ANGULAR_NOT_RADIAL	PROTECTS_STATUS_OF	MATH_STF_SOURCE_MAP	v07	Firewall preserves this correct status boundary.
FIREWALL_ANGULAR_NOT_RADIAL	PROTECTS_STATUS_OF	OPEN_SOURCE_PORT_NORMALIZATION	v07	Firewall preserves this correct status boundary.
FIREWALL_ANGULAR_NOT_RADIAL	PROTECTS_STATUS_OF	OPEN_QUAD_NORMALIZATION	v07	Firewall preserves this correct status boundary.
FIREWALL_ANGULAR_NOT_RADIAL	ANCHORED_IN	FILE_MOVING_THROAT_STAGES	v07	Firewall is anchored in this source/file/section.
FIREWALL_ANGULAR_NOT_RADIAL	ANCHORED_IN	SEC_PDE_STF_SOURCE	v07	Firewall is anchored in this source/file/section.
FIREWALL_ANGULAR_NOT_RADIAL	ANCHORED_IN	SEC_25PN_STF_MAP	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_READOUTS_ARE_PHYSICAL_THROAT	STARTS_AT	READOUT_D0_C_P0_N2_N4	v07	Negative query starts from READOUT_D0_C_P0_N2_N4.
NEG_QUERY_READOUTS_ARE_PHYSICAL_THROAT	FORBIDS_TARGET	INVALID_READOUTS_ARE_PHYSICAL_THROAT	v07	This query is designed to block this invalid inference.
NEG_QUERY_READOUTS_ARE_PHYSICAL_THROAT	PROTECTED_BY	FIREWALL_READOUTS_NOT_THROAT	v07	Negative query is protected by a status-firewall rule.
FIREWALL_READOUTS_NOT_THROAT	GUARDS_AGAINST	INVALID_READOUTS_ARE_PHYSICAL_THROAT	v07	Keep response packets downstream of the physical throat, mouth, support, mixed, and outgoing branch data.
FIREWALL_READOUTS_NOT_THROAT	PROTECTS_STATUS_OF	CLAIM_RESPONSE_READOUT_DISCIPLINE	v07	Firewall preserves this correct status boundary.
FIREWALL_READOUTS_NOT_THROAT	PROTECTS_STATUS_OF	PHYS_RESPONSE_READOUTS	v07	Firewall preserves this correct status boundary.
FIREWALL_READOUTS_NOT_THROAT	PROTECTS_STATUS_OF	OPEN_ACTUAL_BRANCH_EXPORTER	v07	Firewall preserves this correct status boundary.
FIREWALL_READOUTS_NOT_THROAT	ANCHORED_IN	FILE_PDE_AUDIT	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_HYDROGEN_FULL_MOVING_THROAT_THEOREM	STARTS_AT	CLAIM_ATOMIC_HYDROGEN_ZERO_MODE	v07	Negative query starts from CLAIM_ATOMIC_HYDROGEN_ZERO_MODE.
NEG_QUERY_HYDROGEN_FULL_MOVING_THROAT_THEOREM	FORBIDS_TARGET	INVALID_HYDROGEN_FULL_PDE_THEOREM	v07	This query is designed to block this invalid inference.
NEG_QUERY_HYDROGEN_FULL_MOVING_THROAT_THEOREM	PROTECTED_BY	FIREWALL_ATOM_REDUCED_SECTOR	v07	Negative query is protected by a status-firewall rule.
FIREWALL_ATOM_REDUCED_SECTOR	GUARDS_AGAINST	INVALID_HYDROGEN_FULL_PDE_THEOREM	v07	Label atomic hydrogen as a reduced-sector consequence, not a completed full-defect PDE theorem.
FIREWALL_ATOM_REDUCED_SECTOR	PROTECTS_STATUS_OF	CLAIM_ATOMIC_HYDROGEN_ZERO_MODE	v07	Firewall preserves this correct status boundary.
FIREWALL_ATOM_REDUCED_SECTOR	PROTECTS_STATUS_OF	ATOM_HYDROGEN_ZERO_MODE	v07	Firewall preserves this correct status boundary.
FIREWALL_ATOM_REDUCED_SECTOR	PROTECTS_STATUS_OF	OPEN_ACTUAL_BRANCH_EXPORTER	v07	Firewall preserves this correct status boundary.
FIREWALL_ATOM_REDUCED_SECTOR	ANCHORED_IN	FILE_ATOM_WORK	v07	Firewall is anchored in this source/file/section.
FIREWALL_ATOM_REDUCED_SECTOR	ANCHORED_IN	SEC_ATOM_HYDROGEN	v07	Firewall is anchored in this source/file/section.
FIREWALL_ATOM_REDUCED_SECTOR	ANCHORED_IN	SEC_ATOM_FOUNDATIONS	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_LEPTON_HALF_INTEGER_PROVED	STARTS_AT	CLAIM_LEPTON_HALF_INTEGER_CONDITIONAL	v07	Negative query starts from CLAIM_LEPTON_HALF_INTEGER_CONDITIONAL.
NEG_QUERY_LEPTON_HALF_INTEGER_PROVED	FORBIDS_TARGET	INVALID_LEPTON_HALF_INTEGER_PROVED	v07	This query is designed to block this invalid inference.
NEG_QUERY_LEPTON_HALF_INTEGER_PROVED	PROTECTED_BY	FIREWALL_LEPTON_CONDITIONAL	v07	Negative query is protected by a status-firewall rule.
FIREWALL_LEPTON_CONDITIONAL	GUARDS_AGAINST	INVALID_LEPTON_HALF_INTEGER_PROVED	v07	Keep the lepton same-charge quantizer as a conditional theorem until the autonomous/recirculation closure is file-grounded.
FIREWALL_LEPTON_CONDITIONAL	PROTECTS_STATUS_OF	CLAIM_LEPTON_HALF_INTEGER_CONDITIONAL	v07	Firewall preserves this correct status boundary.
FIREWALL_LEPTON_CONDITIONAL	PROTECTS_STATUS_OF	OPEN_LEPTON_SPIN_DISCRETIZER	v07	Firewall preserves this correct status boundary.
FIREWALL_LEPTON_CONDITIONAL	PROTECTS_STATUS_OF	LEPTON_MIXED_BERRY_ROTOR	v07	Firewall preserves this correct status boundary.
FIREWALL_LEPTON_CONDITIONAL	ANCHORED_IN	FILE_LEPTON_WORK	v07	Firewall is anchored in this source/file/section.
FIREWALL_LEPTON_CONDITIONAL	ANCHORED_IN	SEC_LEPTON_VERDICT	v07	Firewall is anchored in this source/file/section.
FIREWALL_LEPTON_CONDITIONAL	ANCHORED_IN	SEC_LEPTON_MIXED_ROTOR	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_SIMILARITY_ORBIT_SOLVES_FULL_5PN	STARTS_AT	MT_V2_18_MONOMIAL_ORBIT	v07	Negative query starts from MT_V2_18_MONOMIAL_ORBIT.
NEG_QUERY_SIMILARITY_ORBIT_SOLVES_FULL_5PN	FORBIDS_TARGET	INVALID_SIMILARITY_ORBIT_SOLVES_FULL_5PN	v07	This query is designed to block this invalid inference.
NEG_QUERY_SIMILARITY_ORBIT_SOLVES_FULL_5PN	PROTECTED_BY	FIREWALL_SIMILARITY_NOT_FULL_5PN	v07	Negative query is protected by a status-firewall rule.
FIREWALL_SIMILARITY_NOT_FULL_5PN	GUARDS_AGAINST	INVALID_SIMILARITY_ORBIT_SOLVES_FULL_5PN	v07	Treat the similarity/orbit theorem as a normalization-defect theorem, not as closure of the separate conservative even gates.
FIREWALL_SIMILARITY_NOT_FULL_5PN	PROTECTS_STATUS_OF	CLAIM_5PN_FULL_BUNDLE_SURFACE	v07	Firewall preserves this correct status boundary.
FIREWALL_SIMILARITY_NOT_FULL_5PN	PROTECTS_STATUS_OF	OPEN_5PN_EVEN_GATES	v07	Firewall preserves this correct status boundary.
FIREWALL_SIMILARITY_NOT_FULL_5PN	PROTECTS_STATUS_OF	MT_V2_18_MONOMIAL_ORBIT	v07	Firewall preserves this correct status boundary.
FIREWALL_SIMILARITY_NOT_FULL_5PN	ANCHORED_IN	FILE_5PN_FULL	v07	Firewall is anchored in this source/file/section.
FIREWALL_SIMILARITY_NOT_FULL_5PN	ANCHORED_IN	SEC_5PN_STAGE15_XI	v07	Firewall is anchored in this source/file/section.
FIREWALL_SIMILARITY_NOT_FULL_5PN	ANCHORED_IN	SEC_5PN_STAGE20_EVEN_GATES	v07	Firewall is anchored in this source/file/section.
NEG_QUERY_G2_COMMON_LAYER_CLOSED	STARTS_AT	CLAIM_G2_COMMON_QUOTIENT	v07	Negative query starts from CLAIM_G2_COMMON_QUOTIENT.
NEG_QUERY_G2_COMMON_LAYER_CLOSED	FORBIDS_TARGET	INVALID_G2_COMMON_LAYER_CLOSED	v07	This query is designed to block this invalid inference.
NEG_QUERY_G2_COMMON_LAYER_CLOSED	PROTECTED_BY	FIREWALL_G2_COMMON_CONDITIONAL	v07	Negative query is protected by a status-firewall rule.
FIREWALL_G2_COMMON_CONDITIONAL	GUARDS_AGAINST	INVALID_G2_COMMON_LAYER_CLOSED	v07	Preserve the common-layer status as a sharp conditional target until the actual moving-throat branch tangent is computed.
FIREWALL_G2_COMMON_CONDITIONAL	PROTECTS_STATUS_OF	CLAIM_G2_COMMON_QUOTIENT	v07	Firewall preserves this correct status boundary.
FIREWALL_G2_COMMON_CONDITIONAL	PROTECTS_STATUS_OF	OPEN_G2_COMMON_LAYER	v07	Firewall preserves this correct status boundary.
FIREWALL_G2_COMMON_CONDITIONAL	PROTECTS_STATUS_OF	MATH_XI1_PREF_SLOPE	v07	Firewall preserves this correct status boundary.
FIREWALL_G2_COMMON_CONDITIONAL	ANCHORED_IN	FILE_G2_OUTPUT	v07	Firewall is anchored in this source/file/section.
